Date,Open,High,Low,Close,Adj Close,Volume
2015-08-01,9.875000,9.875000,9.875000,9.875000,9.875000,0
2015-09-01,9.875000,9.875000,9.875000,9.875000,9.875000,0
2015-10-01,9.875000,9.875000,9.875000,9.875000,9.875000,0
2015-11-01,9.875000,9.875000,9.875000,9.875000,9.875000,0
2015-12-01,9.875000,9.875000,9.875000,9.875000,9.875000,0
2016-01-01,9.875000,9.875000,9.875000,9.875000,9.875000,0
2016-02-01,9.875000,9.875000,9.875000,9.875000,9.875000,0
2016-03-01,9.875000,9.875000,9.875000,9.875000,9.875000,0
2016-04-01,9.875000,9.875000,9.875000,9.875000,9.875000,0
2016-05-01,9.875000,9.875000,6.500000,7.250000,7.250000,499189
2016-06-01,null,null,null,null,null,null
2016-07-01,null,null,null,null,null,null
2016-08-01,5.250000,5.250000,4.000000,4.375000,4.375000,260000
2016-09-01,4.375000,4.375000,4.000000,4.375000,4.375000,13000
2016-10-01,4.375000,4.375000,4.375000,4.375000,4.375000,0
2016-11-01,4.375000,4.375000,4.375000,4.375000,4.375000,0
2016-12-01,4.375000,4.375000,4.375000,4.375000,4.375000,0
2017-01-01,4.375000,4.375000,4.375000,4.375000,4.375000,0
2017-02-01,4.375000,4.375000,4.375000,4.375000,4.375000,0
2017-03-01,4.375000,4.375000,4.375000,4.375000,4.375000,0
2017-04-01,4.375000,4.375000,4.375000,4.375000,4.375000,0
2017-05-01,4.375000,4.375000,4.375000,4.375000,4.375000,0
2017-06-01,null,null,null,null,null,null
2017-07-01,null,null,null,null,null,null
2017-08-01,null,null,null,null,null,null
2017-09-01,null,null,null,null,null,null
2017-10-01,null,null,null,null,null,null
2017-11-01,null,null,null,null,null,null
2017-12-01,null,null,null,null,null,null
2018-01-01,null,null,null,null,null,null
2018-02-01,null,null,null,null,null,null
2018-03-01,null,null,null,null,null,null
2018-04-01,null,null,null,null,null,null
2018-05-01,null,null,null,null,null,null
2018-06-01,null,null,null,null,null,null
2018-07-01,14.340000,15.620000,11.850000,12.090000,12.090000,9607300
2018-08-01,12.190000,14.240000,10.220000,11.800000,11.800000,9519600
2018-09-01,11.800000,12.260000,8.680000,8.990000,8.990000,1767100
2018-10-01,9.090000,9.720000,6.350000,6.600000,6.600000,4829900
2018-11-01,6.860000,7.450000,6.230000,6.900000,6.900000,7015800
2018-12-01,6.900000,7.090000,5.310000,5.560000,5.560000,2267200
2019-01-01,5.510000,8.650000,5.510000,8.220000,8.220000,3664500
2019-02-01,8.200000,9.800000,7.610000,8.990000,8.990000,2218200
2019-03-01,9.000000,9.000000,6.360000,6.570000,6.570000,1918300
2019-04-01,6.550000,9.790000,6.460000,9.640000,9.640000,3896000
2019-05-01,9.680000,12.440000,8.880000,11.470000,11.470000,4410700
2019-06-01,11.300000,12.000000,9.160000,10.440000,10.440000,2512200
2019-07-01,10.760000,11.780000,9.610000,11.350000,11.350000,1323500
2019-08-01,11.460000,14.200000,9.380000,13.610000,13.610000,3490700
2019-09-01,13.380000,14.940000,9.810000,10.050000,10.050000,7362400
2019-10-01,10.040000,10.690000,9.610000,10.070000,10.070000,5056500
2019-11-01,10.160000,12.180000,8.550000,10.140000,10.140000,7587900
2019-12-01,10.220000,10.240000,8.640000,9.250000,9.250000,5424800
2020-01-01,9.380000,9.490000,6.760000,7.580000,7.580000,17368600
2020-02-01,7.520000,8.490000,6.550000,8.080000,8.080000,10697500
2020-03-01,8.110000,8.800000,4.750000,5.370000,5.370000,8953700
2020-04-01,5.220000,5.350000,4.830000,4.860000,4.860000,1157500
